^ < n a u s e [ V,COND,3,SG ] DEL(a) r e > $
^ < n a u s e a [ V,COND,3,SG ] INS(e) r e > $
^ < n a u s e a r [ V,COND,3,SG ] INS(ebb) e > $
^ < a v v e r s a [ V,IND,PST,2,PL,IPFV ] DEL(r) e > $
^ < a v v e r s a r [ V,IND,PST,2,PL,IPFV ] INS(vat) e > $
^ < f a l s a [ V,SBJV,PST,2,PL ] DEL(r) e > $
^ < f a l s a r [ V,SBJV,PST,2,PL ] INS(st) e > $
^ < r i l a s s a [ V,IND,PST,1,PL,PFV ] DEL(re) > $
^ < r i l a s s a r e [ V,IND,PST,1,PL,PFV ] INS(mmo) > $
^ < s f e l t r a [ V,IND,PST,2,SG,IPFV ] DEL(re) > $
^ < s f e l t r a r e [ V,IND,PST,2,SG,IPFV ] INS(vi) > $
^ < s u d [ V,IND,FUT,2,SG ] INS(er) a r s i > $
^ < s u d a [ V,IND,FUT,2,SG ] DEL(rs) i > $
^ < i m p e t r [ V,COND,1,SG ] DEL(a) r e > $
^ < i m p e t r a [ V,COND,1,SG ] INS(e) r e > $
^ < i m p e t r a r e [ V,COND,1,SG ] INS(i) > $
^ < f r i z z a [ V,IND,PST,2,SG,IPFV ] DEL(re) > $
^ < f r i z z a r e [ V,IND,PST,2,SG,IPFV ] INS(vi) > $
^ < p o t e n z i [ V,COND,2,PL ] DEL(a) r e > $
^ < p o t e n z i a [ V,COND,2,PL ] INS(e) r e > $
^ < p o t e n z i a r [ V,COND,2,PL ] INS(est) e > $
^ < i n f l e t t [ V,SBJV,PST,1,SG ] DEL(er) e > $
^ < i n f l e t t e r e [ V,SBJV,PST,1,SG ] INS(ssi) > $
^ < d e s e s s u a l i z z [ V,IND,FUT,3,SG ] DEL(ar) e > $
^ < d e s e s s u a l i z z a r e [ V,IND,FUT,3,SG ] INS(rà) > $
^ < i n g a g l i a r d i [ V,POS,IMP,3,PL ] DEL(re) > $
^ < i n g a g l i a r d i r e [ V,POS,IMP,3,PL ] INS(scano) > $
^ < s f o r a [ V,IND,PST,2,SG,PFV ] DEL(re) > $
^ < s f o r a r e [ V,IND,PST,2,SG,PFV ] INS(sti) > $
^ < i n t i m a [ V,IND,PRS,3,PL ] DEL(re) > $
^ < i n t i m a r e [ V,IND,PRS,3,PL ] INS(no) > $
^ < a d e r i r [ V,IND,FUT,3,PL ] DEL(e) > $
^ < a d e r i r e [ V,IND,FUT,3,PL ] INS(anno) > $
^ < f a s c [ V,IND,FUT,2,SG ] INS(era) i a r e > $
^ < f a s c i [ V,IND,FUT,2,SG ] DEL(are) > $
^ < b i l a n c [ V,IND,FUT,2,SG ] DEL(i) a r s i > $
^ < b i l a n c i [ V,IND,FUT,2,SG ] INS(er) a r s i > $
^ < b i l a n c i a [ V,IND,FUT,2,SG ] DEL(rs) i > $
^ < c i c a l [ V,IND,PST,3,SG,PFV ] DEL(are) > $
^ < c i c a l a r e [ V,IND,PST,3,SG,PFV ] INS(ò) > $
^ < d i v u l g a [ V,POS,IMP,2,SG ] DEL(re) > $
^ < f u n g [ V,IND,PST,1,SG,IPFV ] DEL(er) e > $
^ < f u n g e r e [ V,IND,PST,1,SG,IPFV ] INS(vo) > $
^ < a r r i s i c a r [ V,IND,PST,3,PL,PFV ] DEL(e) > $
^ < a r r i s i c a r e [ V,IND,PST,3,PL,PFV ] INS(ono) > $
^ < i p o s t a t i z z [ V,IND,PRS,1,PL ] INS(i) a r e > $
^ < i p o s t a t i z z a [ V,IND,PRS,1,PL ] DEL(re) > $
^ < i p o s t a t i z z a r e [ V,IND,PRS,1,PL ] INS(mo) > $
^ < a b b e l i [ V,IND,PST,1,PL,PFV ] DEL(re) > $
^ < a b b e l i r e [ V,IND,PST,1,PL,PFV ] INS(mmo) > $
^ < b u f f e r i z z a [ V,SBJV,PST,2,PL ] DEL(r) e > $
^ < b u f f e r i z z a r [ V,SBJV,PST,2,PL ] INS(st) e > $
^ < s u b l o c a [ V,IND,PST,1,PL,PFV ] DEL(re) > $
^ < s u b l o c a r e [ V,IND,PST,1,PL,PFV ] INS(mmo) > $
^ < r i c o m p r i m e r e [ V,COND,3,PL ] INS(bbero) > $
^ < s v o l [ V,SBJV,PRS,3,PL ] DEL(are) > $
^ < s v o l a r e [ V,SBJV,PRS,3,PL ] INS(ino) > $
^ < s e s t u p l i c a [ V.PTCP,PST ] DEL(re) > $
^ < s e s t u p l i c a r e [ V.PTCP,PST ] INS(to) > $
^ < a l l a s c a [ V,SBJV,PST,2,PL ] DEL(r) e > $
^ < a l l a s c a r [ V,SBJV,PST,2,PL ] INS(st) e > $
^ < f e s s u r [ V,IND,PST,3,SG,PFV ] DEL(arsi) > $
^ < f e s s u r a r s i [ V,IND,PST,3,SG,PFV ] INS(ò) > $
^ < a l l a c c [ V,COND,3,SG ] DEL(ia) r e > $
^ < a l l a c c i a [ V,COND,3,SG ] INS(e) r e > $
^ < a l l a c c i a r [ V,COND,3,SG ] INS(ebb) e > $
^ < f i a m m e g g i a [ V,IND,PST,2,PL,IPFV ] DEL(r) e > $
^ < f i a m m e g g i a r [ V,IND,PST,2,PL,IPFV ] INS(vat) e > $
^ < b i p a r t i [ V,IND,PRS,1,SG ] DEL(r) s i > $
^ < b i p a r t i r s [ V,IND,PRS,1,SG ] DEL(i) > $
^ < b i p a r t i r s i [ V,IND,PRS,1,SG ] INS(co) > $
^ < i n v a g h i [ V,IND,PRS,3,PL ] DEL(r) s i > $
^ < i n v a g h i r s [ V,IND,PRS,3,PL ] DEL(i) > $
^ < i n v a g h i r s i [ V,IND,PRS,3,PL ] INS(cono) > $
^ < s m e r l e t t a [ V,IND,PST,3,PL,IPFV ] DEL(re) > $
^ < s m e r l e t t a r e [ V,IND,PST,3,PL,IPFV ] INS(vano) > $
^ < r i o t t e n [ V,IND,PST,3,PL,PFV ] INS(n) e r e > $
^ < r i o t t e n e r [ V,IND,PST,3,PL,PFV ] DEL(e) > $
^ < r i o t t e n e r e [ V,IND,PST,3,PL,PFV ] INS(o) > $
^ < d i s a p p a n n [ V,IND,FUT,3,SG ] DEL(ar) e > $
^ < d i s a p p a n n a r e [ V,IND,FUT,3,SG ] INS(rà) > $
^ < a c c a p o t t [ V,COND,1,PL ] DEL(a) r e > $
^ < a c c a p o t t a [ V,COND,1,PL ] INS(e) r e > $
^ < a c c a p o t t a r e [ V,COND,1,PL ] INS(mmo) > $
^ < i n n a l z [ V,IND,PRS,1,SG ] DEL(are) > $
^ < i n n a l z a r e [ V,IND,PRS,1,SG ] INS(o) > $
^ < g h i g l i o t t i n a [ V.PTCP,PST ] DEL(re) > $
^ < g h i g l i o t t i n a r e [ V.PTCP,PST ] INS(to) > $
^ < s t r o p p i [ V,SBJV,PRS,1,SG ] DEL(are) > $
^ < c o r r i s p o n d e [ V,IND,PST,2,PL,PFV ] DEL(r) s i > $
^ < c o r r i s p o n d e r s [ V,IND,PST,2,PL,PFV ] DEL(i) > $
^ < c o r r i s p o n d e r s i [ V,IND,PST,2,PL,PFV ] INS(te) > $
^ < r a c e m i z z a [ V,IND,PST,2,PL,IPFV ] DEL(r) e > $
^ < r a c e m i z z a r [ V,IND,PST,2,PL,IPFV ] INS(vat) e > $
^ < i n a r c a [ V,POS,IMP,2,SG ] DEL(rs) i > $
^ < i n a r c a r s [ V,POS,IMP,2,SG ] INS(t) i > $
^ < n i d i f i c a [ V,SBJV,PST,2,SG ] DEL(re) > $
^ < n i d i f i c a r e [ V,SBJV,PST,2,SG ] INS(ssi) > $
^ < z a m p o g n [ V,IND,FUT,3,PL ] DEL(ar) e > $
^ < z a m p o g n a r e [ V,IND,FUT,3,PL ] INS(ranno) > $
^ < e s a c e r b [ V,SBJV,PRS,2,SG ] DEL(are) > $
^ < e s a c e r b a r e [ V,SBJV,PRS,2,SG ] INS(i) > $
^ < m a n t e n [ V,POS,IMP,1,PL ] DEL(ere) > $
^ < m a n t e n e r e [ V,POS,IMP,1,PL ] INS(iamo) > $
^ < p r o d u [ V,IND,PST,2,SG,IPFV ] DEL(rr) e > $
^ < p r o d u r r [ V,IND,PST,2,SG,IPFV ] INS(c) e > $
^ < p r o d u r r e [ V,IND,PST,2,SG,IPFV ] INS(vi) > $
^ < a d d i t a [ V.CVB,PRS ] DEL(re) > $
^ < a d d i t a r e [ V.CVB,PRS ] INS(ndo) > $
^ < c o n f e d e r [ V,COND,1,PL ] DEL(a) r e > $
^ < c o n f e d e r a [ V,COND,1,PL ] INS(e) r e > $
^ < c o n f e d e r a r e [ V,COND,1,PL ] INS(mmo) > $
^ < r e g o l a r i z z [ V,COND,1,PL ] DEL(a) r e > $
^ < r e g o l a r i z z a [ V,COND,1,PL ] INS(e) r e > $
^ < r e g o l a r i z z a r e [ V,COND,1,PL ] INS(mmo) > $
^ < r i a b b o n a [ V,IND,PRS,3,PL ] DEL(re) > $
^ < r i a b b o n a r e [ V,IND,PRS,3,PL ] INS(no) > $
^ < a g g r a t i c c [ V,IND,FUT,2,SG ] INS(era) i a r e > $
^ < a g g r a t i c c i [ V,IND,FUT,2,SG ] DEL(are) > $
^ < p a g i n [ V,SBJV,PRS,3,SG ] DEL(are) > $
^ < p a g i n a r e [ V,SBJV,PRS,3,SG ] INS(i) > $
^ < i n s t r a d a r [ V,IND,PST,3,PL,PFV ] DEL(e) > $
^ < i n s t r a d a r e [ V,IND,PST,3,PL,PFV ] INS(ono) > $
^ < t r a s a l i r [ V,IND,FUT,1,SG ] DEL(e) > $
^ < t r a s a l i r e [ V,IND,FUT,1,SG ] INS(ò) > $
^ < s t a z z a [ V,IND,PST,1,PL,PFV ] DEL(re) > $
^ < s t a z z a r e [ V,IND,PST,1,PL,PFV ] INS(mmo) > $
^ < s t a g l i a [ V,IND,PST,2,PL,PFV ] DEL(r) s i > $
^ < s t a g l i a r s [ V,IND,PST,2,PL,PFV ] DEL(i) > $
^ < s t a g l i a r s i [ V,IND,PST,2,PL,PFV ] INS(te) > $
^ < t i p p [ V,POS,IMP,3,PL ] DEL(are) > $
^ < t i p p a r e [ V,POS,IMP,3,PL ] INS(ino) > $
^ < s c h e g g i a [ V,IND,PST,1,SG,IPFV ] DEL(rsi) > $
^ < s c h e g g i a r s i [ V,IND,PST,1,SG,IPFV ] INS(vo) > $
^ < a c c a s e r m [ V,COND,1,SG ] DEL(a) r e > $
^ < a c c a s e r m a [ V,COND,1,SG ] INS(e) r e > $
^ < a c c a s e r m a r e [ V,COND,1,SG ] INS(i) > $
^ < i r r a g g i a [ V.PTCP,PST ] DEL(re) > $
^ < i r r a g g i a r e [ V.PTCP,PST ] INS(to) > $
^ < m o n i t o r i z z a [ V,SBJV,PST,2,SG ] DEL(re) > $
^ < m o n i t o r i z z a r e [ V,SBJV,PST,2,SG ] INS(ssi) > $
^ < i n t e r s e c a [ V.CVB,PRS ] DEL(r) s i > $
^ < i n t e r s e c a r [ V.CVB,PRS ] INS(ndo) s i > $
^ < v e l l i c a [ V.PTCP,PST ] DEL(re) > $
^ < v e l l i c a r e [ V.PTCP,PST ] INS(to) > $
^ < c r o n i c i z z [ V,POS,IMP,1,PL ] INS(i) a r e > $
^ < c r o n i c i z z a [ V,POS,IMP,1,PL ] DEL(re) > $
^ < c r o n i c i z z a r e [ V,POS,IMP,1,PL ] INS(mo) > $
^ < l u s s [ V,IND,FUT,3,PL ] DEL(ar) e > $
^ < l u s s a r e [ V,IND,FUT,3,PL ] INS(ranno) > $
^ < i n f i n g a r d i [ V,SBJV,PRS,3,PL ] DEL(r) s i > $
^ < i n f i n g a r d i r s [ V,SBJV,PRS,3,PL ] DEL(i) > $
^ < i n f i n g a r d i r s i [ V,SBJV,PRS,3,PL ] INS(cano) > $
^ < a f f i e n [ V,IND,FUT,3,PL ] INS(er) a r s i > $
^ < a f f i e n a [ V,IND,FUT,3,PL ] DEL(rsi) > $
^ < a f f i e n a r s i [ V,IND,FUT,3,PL ] INS(nno) > $
^ < t a l e n t a [ V,IND,PST,1,PL,PFV ] DEL(re) > $
^ < t a l e n t a r e [ V,IND,PST,1,PL,PFV ] INS(mmo) > $
^ < s p a r a c c h i a [ V,SBJV,PST,2,PL ] DEL(r) e > $
^ < s p a r a c c h i a r [ V,SBJV,PST,2,PL ] INS(st) e > $
^ < g u a i [ V,IND,PST,3,PL,IPFV ] DEL(re) > $
^ < g u a i r e [ V,IND,PST,3,PL,IPFV ] INS(vano) > $
^ < s p a l l e g g i a r [ V,IND,PST,3,PL,PFV ] DEL(si) > $
^ < s p a l l e g g i a r s i [ V,IND,PST,3,PL,PFV ] INS(ono) > $
^ < s p i c c i o l [ V,IND,PRS,1,PL ] INS(i) a r e > $
^ < s p i c c i o l a [ V,IND,PRS,1,PL ] DEL(re) > $
^ < s p i c c i o l a r e [ V,IND,PRS,1,PL ] INS(mo) > $
^ < a l l u p a [ V,POS,IMP,2,SG ] DEL(re) > $
^ < f l u i d i z z a [ V.PTCP,PRS ] DEL(r) e > $
^ < f l u i d i z z a r [ V.PTCP,PRS ] INS(nt) e > $
^ < a s p e t t [ V,POS,IMP,1,PL ] INS(i) a r s i > $
^ < a s p e t t a [ V,POS,IMP,1,PL ] DEL(rs) i > $
^ < a s p e t t a r s [ V,POS,IMP,1,PL ] INS(moc) i > $
^ < a r r e c [ V,POS,IMP,3,PL ] DEL(are) > $
^ < a r r e c a r e [ V,POS,IMP,3,PL ] INS(hino) > $
^ < c o l l u d [ V,IND,PRS,1,SG ] DEL(ere) > $
^ < c o l l u d e r e [ V,IND,PRS,1,SG ] INS(o) > $
^ < a t t r a c c a [ V,IND,PST,1,SG,IPFV ] DEL(re) > $
^ < a t t r a c c a r e [ V,IND,PST,1,SG,IPFV ] INS(vo) > $
^ < s p e n n e l l a [ V,IND,PST,3,PL,IPFV ] DEL(re) > $
^ < s p e n n e l l a r e [ V,IND,PST,3,PL,IPFV ] INS(vano) > $
^ < c l o r o f o r m i z z [ V,IND,FUT,2,PL ] DEL(a) r e > $
^ < c l o r o f o r m i z z a [ V,IND,FUT,2,PL ] INS(e) r e > $
^ < c l o r o f o r m i z z a r [ V,IND,FUT,2,PL ] INS(et) e > $
^ < s i s t e m a t i z z a [ V,SBJV,PST,1,PL ] DEL(re) > $
^ < s i s t e m a t i z z a r e [ V,SBJV,PST,1,PL ] INS(ssimo) > $
^ < p r e s e r v [ V,SBJV,PRS,3,SG ] DEL(are) > $
^ < p r e s e r v a r e [ V,SBJV,PRS,3,SG ] INS(i) > $
^ < c o n s o r z i a [ V,SBJV,PST,3,SG ] DEL(r) s i > $
^ < c o n s o r z i a r s [ V,SBJV,PST,3,SG ] DEL(i) > $
^ < c o n s o r z i a r s i [ V,SBJV,PST,3,SG ] INS(se) > $
^ < f i d a [ V,IND,PST,2,PL,IPFV ] DEL(rsi) > $
^ < f i d a r s i [ V,IND,PST,2,PL,IPFV ] INS(vate) > $
^ < s a c r i f i c [ V,POS,IMP,3,SG ] DEL(ars) i > $
^ < s a c r i f i c a r s [ V,POS,IMP,3,SG ] INS(h) i > $
^ < c o m p e n e t r a [ V.PTCP,PST ] DEL(rsi) > $
^ < c o m p e n e t r a r s i [ V.PTCP,PST ] INS(to) > $
^ < r i n c a r n a [ V,IND,PRS,3,SG ] DEL(re) > $
^ < s t r u [ V,IND,PST,3,PL,PFV ] DEL(gg) e r e > $
^ < s t r u g g [ V,IND,PST,3,PL,PFV ] INS(ss) e r e > $
^ < s t r u g g e r [ V,IND,PST,3,PL,PFV ] DEL(e) > $
^ < s t r u g g e r e [ V,IND,PST,3,PL,PFV ] INS(o) > $
^ < r a c c o r c i a [ V,SBJV,PST,3,SG ] DEL(r) e > $
^ < r a c c o r c i a r [ V,SBJV,PST,3,SG ] INS(ss) e > $
^ < n u d r i c [ V,COND,3,SG ] DEL(a) r e > $
^ < n u d r i c a [ V,COND,3,SG ] INS(he) r e > $
^ < n u d r i c a r [ V,COND,3,SG ] INS(ebb) e > $
^ < g r a t i c c [ V,IND,FUT,2,PL ] DEL(ia) r e > $
^ < g r a t i c c i a [ V,IND,FUT,2,PL ] INS(e) r e > $
^ < g r a t i c c i a r [ V,IND,FUT,2,PL ] INS(et) e > $
^ < a p p a i a [ V.PTCP,PRS ] DEL(r) s i > $
^ < a p p a i a r [ V.PTCP,PRS ] INS(nte) s i > $
^ < g u a r d [ V,COND,2,SG ] DEL(arsen) e > $
^ < g u a r d a r s e n e [ V,COND,2,SG ] INS(resti) > $
^ < p u n t e l l [ V,IND,FUT,3,SG ] DEL(ar) e > $
^ < p u n t e l l a r e [ V,IND,FUT,3,SG ] INS(rà) > $
^ < s c a l p i c c i [ V,SBJV,PRS,2,SG ] DEL(are) > $
^ < i m p a n t a n a [ V,IND,PRS,3,PL ] DEL(rsi) > $
^ < i m p a n t a n a r s i [ V,IND,PRS,3,PL ] INS(no) > $
^ < a b b o n d [ V,SBJV,PRS,1,PL ] INS(i) a r e > $
^ < a b b o n d a [ V,SBJV,PRS,1,PL ] DEL(re) > $
^ < a b b o n d a r e [ V,SBJV,PRS,1,PL ] INS(mo) > $
^ < s t a m p i g l i a [ V,IND,PST,3,PL,IPFV ] DEL(re) > $
^ < s t a m p i g l i a r e [ V,IND,PST,3,PL,IPFV ] INS(vano) > $
^ < i n t e n t a [ V,IND,PST,2,SG,PFV ] DEL(re) > $
^ < i n t e n t a r e [ V,IND,PST,2,SG,PFV ] INS(sti) > $
^ < i m b r a c [ V,POS,IMP,3,SG ] DEL(are) > $
^ < i m b r a c a r e [ V,POS,IMP,3,SG ] INS(hi) > $
^ < v e l a r i z z [ V,SBJV,PRS,2,PL ] INS(i) a r e > $
^ < v e l a r i z z a [ V,SBJV,PRS,2,PL ] DEL(r) e > $
^ < v e l a r i z z a r [ V,SBJV,PRS,2,PL ] INS(t) e > $
^ < s t a [ V,IND,PRS,2,PL ] DEL(rsen) e > $
^ < s t a r s e n [ V,IND,PRS,2,PL ] INS(t) e > $
^ < r i f i n a n z i [ V,SBJV,PRS,1,SG ] DEL(are) > $
^ < s p r u z z a [ V,SBJV,PST,2,PL ] DEL(r) e > $
^ < s p r u z z a r [ V,SBJV,PST,2,PL ] INS(st) e > $
^ < r e a s s u m [ V,SBJV,PRS,3,SG ] DEL(ere) > $
^ < r e a s s u m e r e [ V,SBJV,PRS,3,SG ] INS(a) > $
^ < a f r i c a n i z z a [ V,SBJV,PST,1,SG ] DEL(re) > $
^ < a f r i c a n i z z a r e [ V,SBJV,PST,1,SG ] INS(ssi) > $
^ < a f f r a l [ V,SBJV,PST,2,SG ] INS(iss) i r e > $
^ < a f f r a l i [ V,SBJV,PST,2,SG ] DEL(re) > $
^ < s c l e r a [ V,POS,IMP,2,PL ] DEL(r) e > $
^ < s c l e r a r [ V,POS,IMP,2,PL ] INS(t) e > $
^ < r e s i d u a [ V,IND,PRS,2,PL ] DEL(r) e > $
^ < r e s i d u a r [ V,IND,PRS,2,PL ] INS(t) e > $
^ < s n i f f a [ V,SBJV,PST,1,SG ] DEL(re) > $
^ < s n i f f a r e [ V,SBJV,PST,1,SG ] INS(ssi) > $
^ < s t o r p i [ V,IND,PST,3,SG,PFV ] DEL(are) > $
^ < s t o r p i a r e [ V,IND,PST,3,SG,PFV ] INS(ò) > $
^ < b a r c o l l a [ V,IND,PST,2,SG,IPFV ] DEL(re) > $
^ < b a r c o l l a r e [ V,IND,PST,2,SG,IPFV ] INS(vi) > $
^ < r i p a r t i [ V,SBJV,PST,1,SG ] DEL(r) s i > $
^ < r i p a r t i r s [ V,SBJV,PST,1,SG ] INS(s) i > $
^ < r i v e [ V,IND,FUT,1,SG ] DEL(ni) r e > $
^ < r i v e n i r [ V,IND,FUT,1,SG ] DEL(e) > $
^ < r i v e n i r e [ V,IND,FUT,1,SG ] INS(rò) > $
^ < p o r t a [ V,IND,PST,2,SG,PFV ] DEL(r) s i > $
^ < p o r t a r s [ V,IND,PST,2,SG,PFV ] INS(t) i > $
^ < d i s c o n n e t t e [ V,IND,PST,3,SG,IPFV ] DEL(rsi) > $
^ < d i s c o n n e t t e r s i [ V,IND,PST,3,SG,IPFV ] INS(va) > $
^ < i n t e r c a l [ V,IND,PRS,1,SG ] DEL(are) > $
^ < i n t e r c a l a r e [ V,IND,PRS,1,SG ] INS(o) > $
^ < d e i f i c a [ V,IND,PST,2,SG,PFV ] DEL(re) > $
^ < d e i f i c a r e [ V,IND,PST,2,SG,PFV ] INS(sti) > $
^ < d i v o l g [ V,IND,PRS,2,SG ] DEL(ere) > $
^ < d i v o l g e r e [ V,IND,PRS,2,SG ] INS(i) > $
^ < d i f f i d a [ V.PTCP,PRS ] DEL(r) e > $
^ < d i f f i d a r [ V.PTCP,PRS ] INS(nt) e > $
^ < p s i c o a n a l i z z [ V,IND,FUT,2,PL ] DEL(a) r e > $
^ < p s i c o a n a l i z z a [ V,IND,FUT,2,PL ] INS(e) r e > $
^ < p s i c o a n a l i z z a r [ V,IND,FUT,2,PL ] INS(et) e > $
^ < r a c c o r c i [ V,POS,IMP,3,PL ] DEL(are) > $
^ < r a c c o r c i a r e [ V,POS,IMP,3,PL ] INS(no) > $
^ < r i t r a [ V,POS,IMP,1,PL ] DEL(rs) i > $
^ < r i t r a r s [ V,POS,IMP,1,PL ] INS(iamoc) i > $
^ < m u r [ V,POS,IMP,3,SG ] DEL(ars) i > $
^ < m i g r [ V,COND,2,PL ] DEL(a) r e > $
^ < m i g r a [ V,COND,2,PL ] INS(e) r e > $
^ < m i g r a r [ V,COND,2,PL ] INS(est) e > $
^ < d i a l i z z [ V,IND,PRS,2,SG ] DEL(are) > $
^ < d i a l i z z a r e [ V,IND,PRS,2,SG ] INS(i) > $
^ < z o p p e g g i a [ V,SBJV,PST,3,PL ] INS(sse) r e > $
^ < z o p p e g g i a r [ V,SBJV,PST,3,PL ] DEL(e) > $
^ < z o p p e g g i a r e [ V,SBJV,PST,3,PL ] INS(o) > $
^ < i n z i g [ V,IND,PRS,1,PL ] INS(hi) a r e > $
^ < i n z i g a [ V,IND,PRS,1,PL ] DEL(re) > $
^ < i n z i g a r e [ V,IND,PRS,1,PL ] INS(mo) > $
^ < d i g r a s s [ V,COND,3,PL ] DEL(a) r e > $
^ < d i g r a s s a [ V,COND,3,PL ] INS(e) r e > $
^ < d i g r a s s a r e [ V,COND,3,PL ] INS(bbero) > $
^ < a m m a t t o n [ V,IND,PRS,1,PL ] INS(i) a r e > $
^ < a m m a t t o n a [ V,IND,PRS,1,PL ] DEL(re) > $
^ < a m m a t t o n a r e [ V,IND,PRS,1,PL ] INS(mo) > $
^ < a p p r o v i s i o n [ V,SBJV,PRS,2,SG ] DEL(are) > $
^ < a p p r o v i s i o n a r e [ V,SBJV,PRS,2,SG ] INS(i) > $
^ < g i o s t r a [ V,IND,PST,1,SG,PFV ] DEL(rs) i > $
^ < r i m u g i n [ V,IND,FUT,3,PL ] DEL(ar) e > $
^ < r i m u g i n a r e [ V,IND,FUT,3,PL ] INS(ranno) > $
^ < s o r b i r [ V,COND,3,PL ] DEL(si) > $
^ < s o r b i r s i [ V,COND,3,PL ] INS(ebbero) > $
^ < g e l a t i n i z z a [ V,IND,PST,2,PL,PFV ] DEL(r) s i > $
^ < g e l a t i n i z z a r s [ V,IND,PST,2,PL,PFV ] DEL(i) > $
^ < g e l a t i n i z z a r s i [ V,IND,PST,2,PL,PFV ] INS(te) > $
^ < s p i l l [ V,COND,3,PL ] DEL(a) r e > $
^ < s p i l l a [ V,COND,3,PL ] INS(e) r e > $
^ < s p i l l a r e [ V,COND,3,PL ] INS(bbero) > $
^ < s c r e d i t [ V,IND,FUT,1,SG ] DEL(ar) e > $
^ < s c r e d i t a r e [ V,IND,FUT,1,SG ] INS(rò) > $
^ < s o p p a l c [ V,SBJV,PRS,1,SG ] DEL(are) > $
^ < s o p p a l c a r e [ V,SBJV,PRS,1,SG ] INS(hi) > $
^ < a f f e r r a [ V,IND,PST,2,PL,IPFV ] DEL(rsi) > $
^ < a f f e r r a r s i [ V,IND,PST,2,PL,IPFV ] INS(vate) > $
^ < t o t a l i z z [ V,POS,IMP,3,PL ] DEL(are) > $
^ < t o t a l i z z a r e [ V,POS,IMP,3,PL ] INS(ino) > $
^ < r i e m [ V,IND,PST,3,PL,PFV ] DEL(ett) e r e > $
^ < r i e m e t t [ V,IND,PST,3,PL,PFV ] INS(is) e r e > $
^ < r i e m e t t e r [ V,IND,PST,3,PL,PFV ] DEL(e) > $
^ < r i e m e t t e r e [ V,IND,PST,3,PL,PFV ] INS(o) > $
^ < s o c i a l i z z a [ V,IND,PST,1,PL,PFV ] DEL(re) > $
^ < s o c i a l i z z a r e [ V,IND,PST,1,PL,PFV ] INS(mmo) > $
^ < [ V,IND,PST,3,SG,PFV ] DEL(amar) s i > $
^ < r i n v i t [ V,COND,2,SG ] DEL(a) r e > $
^ < r i n v i t a [ V,COND,2,SG ] INS(e) r e > $
^ < r i n v i t a r e [ V,COND,2,SG ] INS(sti) > $
^ < s g a m [ V,IND,FUT,2,SG ] DEL(ar) e > $
^ < s g a m a r e [ V,IND,FUT,2,SG ] INS(rai) > $
^ < e r u d i [ V,SBJV,PRS,2,SG ] DEL(r) s i > $
^ < e r u d i r s [ V,SBJV,PRS,2,SG ] DEL(i) > $
^ < e r u d i r s i [ V,SBJV,PRS,2,SG ] INS(ca) > $
^ < u b i q u i t i n a [ V,IND,PST,1,PL,IPFV ] DEL(re) > $
^ < u b i q u i t i n a r e [ V,IND,PST,1,PL,IPFV ] INS(vamo) > $
^ < o s t e n t [ V,IND,PRS,1,PL ] INS(i) a r e > $
^ < o s t e n t a [ V,IND,PRS,1,PL ] DEL(re) > $
^ < o s t e n t a r e [ V,IND,PRS,1,PL ] INS(mo) > $
^ < a d o m b r [ V,IND,PRS,1,PL ] DEL(ars) i > $
^ < a d o m b r a r s i [ V,IND,PRS,1,PL ] INS(amo) > $
^ < r e g i m [ V,COND,3,PL ] DEL(a) r e > $
^ < r e g i m a [ V,COND,3,PL ] INS(e) r e > $
^ < r e g i m a r e [ V,COND,3,PL ] INS(bbero) > $
^ < v i v i f i c a [ V,IND,PST,1,PL,IPFV ] DEL(re) > $
^ < v i v i f i c a r e [ V,IND,PST,1,PL,IPFV ] INS(vamo) > $
^ < e m o z i o n a [ V,IND,PST,3,PL,IPFV ] DEL(rsi) > $
^ < e m o z i o n a r s i [ V,IND,PST,3,PL,IPFV ] INS(vano) > $
^ < p r o f u m [ V,COND,2,PL ] DEL(arsi) > $
^ < p r o f u m a r s i [ V,COND,2,PL ] INS(ereste) > $
^ < t o c c a [ V,SBJV,PST,3,PL ] INS(sse) r s i > $
^ < t o c c a r [ V,SBJV,PST,3,PL ] DEL(si) > $
^ < t o c c a r s i [ V,SBJV,PST,3,PL ] INS(o) > $
^ < m i m e t i z z a [ V,IND,PST,3,PL,IPFV ] DEL(re) > $
^ < m i m e t i z z a r e [ V,IND,PST,3,PL,IPFV ] INS(vano) > $
^ < s t e n o g r a f [ V,IND,FUT,1,SG ] DEL(ar) e > $
^ < s t e n o g r a f a r e [ V,IND,FUT,1,SG ] INS(rò) > $
^ < s t r i l l [ V,IND,FUT,2,SG ] DEL(ar) e > $
^ < s t r i l l a r e [ V,IND,FUT,2,SG ] INS(rai) > $
^ < s b a c i u c c h i a [ V,POS,IMP,2,PL ] DEL(rs) i > $
^ < s b a c i u c c h i a r s [ V,POS,IMP,2,PL ] INS(tev) i > $
^ < l o c a l i z z a [ V.PTCP,PRS ] DEL(r) s i > $
^ < l o c a l i z z a r [ V.PTCP,PRS ] INS(nte) s i > $
^ < i n d o s s a [ V,IND,PST,3,PL,IPFV ] DEL(re) > $
^ < i n d o s s a r e [ V,IND,PST,3,PL,IPFV ] INS(vano) > $
^ < p r o t e n d e [ V,SBJV,PST,1,PL ] DEL(r) s i > $
