^ < n ǟ [ V,ACT,FIN,IND,POS,FUT,PRF,PL,2 ] INS(nõ) d õ > $
^ < n ǟ d [ V,ACT,FIN,IND,POS,FUT,PRF,PL,2 ] DEL(õ) > $
^ < k u o l m õ z [ ADJ,PL,IN+ALL ] INS(ndiž) > $
^ < n ē ļ a k i m d õ [ ADJ,SG,IN+ESS,LGSPEC6 ] DEL(z) > $
^ < n ē ļ a k i m d õ z [ ADJ,SG,IN+ESS,LGSPEC6 ] INS(nds) > $
^ < ī d õ k s m õ [ ADJ,SG,IN+ABL ] DEL(z) > $
^ < ī d õ k s m õ z [ ADJ,SG,IN+ABL ] INS(ndõst) > $
^ < k u o ț [ N,PL,GEN ] INS(īd) > $
^ < b o ŗ [ N,SG,DAT ] INS(ŗõn) > $
^ < t ū o n t õ [ ADJ,SG,IN+ABL ] DEL(z) > $
^ < t ū o n t õ z [ ADJ,SG,IN+ABL ] INS(ndõst) > $
^ < a t r ā i t a n a i [ N,PL,GEN ] INS(zt) > $
^ < v ī d s a d ā [ ADJ,SG,IN+ABL,LGSPEC6 ] DEL(z) > $
^ < v ī d s a d ā z [ ADJ,SG,IN+ABL,LGSPEC6 ] INS(ndst) > $
^ < k i m d õ [ ADJ,PL,INS ] DEL(z) > $
^ < k i m d õ z [ ADJ,PL,INS ] INS(ndõdõks) > $
^ < [ V,ACT,FIN,LGSPEC1,NEG,PRS,SG,2 ] DEL(tūld) a > $
^ < [ V,ACT,FIN,IND,POS,FUT,PRF,PL,2,LGSPEC5 ] DEL(vȱ) l d a > $
^ < v ȱ l d [ V,ACT,FIN,IND,POS,FUT,PRF,PL,2,LGSPEC5 ] DEL(a) > $
^ < m ī e [ N,SG,DAT ] DEL(z) > $
^ < m ī e z [ N,SG,DAT ] INS(n) > $
^ < n ǟ d õ [ V,PASS,V.PTCP ] INS(d) > $
^ < l ī d [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,2 ] DEL(õ) > $
^ < p ǟ v a [ N,PL,NOM ] INS(d) > $
^ < k ū d k i m d õ [ ADJ,PL,GEN ] DEL(z) > $
^ < k ū d k i m d õ z [ ADJ,PL,GEN ] INS(ndõd) > $
^ < k u o ț [ N,PL,NOM ] INS(īd) > $
^ < s ȭ i r a [ N,SG,IN+ABL ] INS(st) > $
^ < i k š l u g [ N,SG,DAT ] INS(gõn) > $
^ < s t a t s i j [ N,SG,PRT ] INS(õ) > $
^ < k ū l [ V,ACT,FIN,QUOT,POS,PRS,PL,3 ] DEL(õ) > $
^ < k ū l õ [ V,ACT,FIN,QUOT,POS,PRS,PL,3 ] INS(ijid) > $
^ < j e l [ V,ACT,FIN,LGSPEC1,NEG,PRS,SG,3 ] DEL(lõ) > $
^ < j e l l õ [ V,ACT,FIN,LGSPEC1,NEG,PRS,SG,3 ] INS(āg) > $
^ < v ä r b [ N,PL,INS ] INS(õdõks) > $
^ < k ū d s a d ā [ ADJ,PL,IN+ABL ] DEL(z) > $
^ < k ū d s a d ā z [ ADJ,PL,IN+ABL ] INS(ndist) > $
^ < m ǟ d l õ [ V,ACT,FIN,COND,NEG,PRS,SG,2 ] INS(kst) > $
^ < j a n v ā r [ N,PL,IN+ABL ] INS(ist) > $
^ < n ē ļ a k i m d õ [ ADJ,PL,INS ] DEL(z) > $
^ < n ē ļ a k i m d õ z [ ADJ,PL,INS ] INS(ndõdõks) > $
^ < s t a t s i j [ N,PL,NOM ] INS(d) > $
^ < j ū n i j [ N,PL,DAT ] INS(dõn) > $
^ < j e [ V,ACT,FIN,DEB,POS,PRS,PL,1 ] DEL(l) l õ > $
^ < j e l l [ V,ACT,FIN,DEB,POS,PRS,PL,1 ] INS(ām) õ > $
^ < j e l l õ [ V,ACT,FIN,DEB,POS,PRS,PL,1 ] INS(st) > $
^ < b r ī õ z [ N,SG,IN+ALL ] INS(õ) > $
^ < a b l a t ī v [ N,SG,IN+ABL,LGSPEC6 ] INS(õst) > $
^ < k i m m õ [ ADJ,SG,IN+ABL ] DEL(z) > $
^ < k i m m õ z [ ADJ,SG,IN+ABL ] INS(ndõst) > $
^ < s e p t e m b õ r [ N,PL,PRT ] INS(i) > $
^ < p i v ā p [ N,SG,PRT ] DEL(ǟva) > $
^ < p i v ā p ǟ v a [ N,SG,PRT ] INS(äuvõ) > $
^ < j a n v ā r [ N,PL,IN+ESS ] INS(is) > $
^ < k ō d s a d ā [ ADJ,PL,NOM ] DEL(z) > $
^ < k ō d s a d ā z [ ADJ,PL,NOM ] INS(ndõd) > $
^ < k i n ō [ N,SG,IN+ABL ] INS(st) > $
^ < m ä r t s [ N,PL,DAT ] INS(õdõn) > $
^ < k [ N,PL,DAT ] DEL(ež) > $
^ < k e ž [ N,PL,DAT ] INS(ädūdõn) > $
^ < k i n ō [ N,SG,DAT ] INS(n) > $
^ < j ū n i j [ N,PL,PRT ] INS(ḑi) > $
^ < m ǟ d [ V,PASS,V.PTCP ] INS(õ) l õ > $
^ < m ǟ d l [ V,PASS,V.PTCP ] INS(t) õ > $
^ < m ǟ d l õ [ V,PASS,V.PTCP ] INS(d) > $
^ < p ū o l p [ N,SG,IN+ALL ] DEL(ǟva) > $
^ < p ū o l p ǟ v a [ N,SG,IN+ALL ] INS(äuvõ) > $
^ < l ē ḑ k ū [ N,PL,GEN ] INS(d) > $
^ < l ǟ d [ V,LGSPEC2 ] INS(s) õ > $
^ < s ē m ḑ [ N,PL,IN+ABL ] DEL(a) > $
^ < s ē m ḑ a [ N,PL,IN+ABL ] INS(ist) > $
^ < v ī m k ū [ N,SG,INS ] INS(kõks) > $
^ < t [ V,ACT,FIN,IND,NEG,PST,SG,1 ] DEL(ū) l d a > $
^ < t ū [ V,ACT,FIN,IND,NEG,PST,SG,1 ] INS(u) l d a > $
^ < t ū l [ V,ACT,FIN,IND,NEG,PST,SG,1 ] DEL(da) > $
^ < n ē ļ a s a d ā [ ADJ,PL,PRT ] DEL(z) > $
^ < n ē ļ a s a d ā z [ ADJ,PL,PRT ] INS(ndidi) > $
^ < p [ V,ACT,FIN,COND,NEG,PRS,SG,2 ] DEL(ānd) a > $
^ < p ā n d a [ V,ACT,FIN,COND,NEG,PRS,SG,2 ] INS(nkst) > $
^ < o u g u s t [ N,SG,IN+ESS,LGSPEC6 ] INS(s) > $
^ < ä b k n a š [ ADJ,PL,IN+ABL ] INS(īst) > $
^ < n e i t š k i [ N,SG,PRT ] INS(zt) > $
^ < k ō d s a d ā [ ADJ,PL,INS ] DEL(z) > $
^ < k ō d s a d ā z [ ADJ,PL,INS ] INS(ndõdõks) > $
^ < v ī d t u o i s t õ n [ ADJ,PL,IN+ABL ] DEL(z) > $
^ < v ī d t u o i s t õ n z [ ADJ,PL,IN+ABL ] INS(dist) > $
^ < k u o d [ N,PL,DAT ] INS(ūdõn) > $
^ < p ȯ i š k i [ N,SG,PRT ] INS(zt) > $
^ < a d e s ī v [ N,SG,DAT ] INS(õn) > $
^ < n ǟ [ V,ACT,FIN,DEB,POS,PRS,SG,1 ] DEL(d) õ > $
^ < n ǟ d [ V,ACT,FIN,DEB,POS,PRS,SG,1 ] INS(m) õ > $
^ < n ǟ d õ [ V,ACT,FIN,DEB,POS,PRS,SG,1 ] INS(st) > $
^ < n e i t š k [ N,PL,PRT ] INS(iž) i > $
^ < i l l a t ī v [ N,SG,INS ] INS(õks) > $
^ < ī d õ k s m õ [ ADJ,PL,DAT ] DEL(z) > $
^ < ī d õ k s m õ z [ ADJ,PL,DAT ] INS(ndõdõn) > $
^ < s ē m ḑ [ N,SG,PRT ] DEL(a) > $
^ < s ē m ḑ a [ N,SG,PRT ] INS(i) > $
^ < k ū d õ [ ADJ,PL,PRT ] DEL(z) > $
^ < k ū d õ z [ ADJ,PL,PRT ] INS(ndidi) > $
^ < k ū l õ [ V,ACT,FIN,DEB,POS,PRS,PL,3 ] INS(mõst) > $
^ < ā i n a k ū [ N,PL,IN+ALL ] INS(ži) > $
^ < l ī [ V,ACT,V.PTCP ] INS(n) d õ > $
^ < l ī d [ V,ACT,V.PTCP ] DEL(õ) > $
^ < k ī ņ ḑ õ ļ k ū [ N,SG,PRT ] INS(dõ) > $
^ < ī e [ N,SG,IN+ESS ] INS(sõ) > $
^ < n ē ļ a t u o i s t [ ADJ,SG,DAT ] INS(õnd) õ n z > $
^ < n ē ļ a t u o i s t õ n [ ADJ,SG,DAT ] DEL(z) > $
^ < k ō d k i m d õ [ ADJ,PL,GEN ] DEL(z) > $
^ < k ō d k i m d õ z [ ADJ,PL,GEN ] INS(ndõd) > $
^ < t u o i [ ADJ,PL,INS ] INS(ztkõks) > $
^ < s e i s [ ADJ,SG,PRT ] INS(õ) s a d ā z > $
^ < s e i s s a d ā [ ADJ,SG,PRT ] DEL(z) > $
^ < s e i s s a d ā z [ ADJ,SG,PRT ] INS(ndt) > $
^ < k u o l m k i m d õ [ ADJ,PL,NOM ] DEL(z) > $
^ < k u o l m k i m d õ z [ ADJ,PL,NOM ] INS(ndõd) > $
^ < m ǟ d l õ [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,1,LGSPEC5 ] INS(nd) > $
^ < s i g ž k ū [ N,PL,NOM ] INS(d) > $
^ < m ǟ d l õ [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,1 ] INS(gõd) > $
^ < d a t ī v [ N,SG,DAT ] INS(õn) > $
^ < e ž m i [ ADJ,PL,INS ] INS(ztõks) > $
^ < n ǟ [ V,ACT,FIN,IND,POS,FUT,PRF,SG,3 ] INS(n) d õ > $
^ < n ǟ d [ V,ACT,FIN,IND,POS,FUT,PRF,SG,3 ] DEL(õ) > $
^ < k ū l õ [ V,ACT,FIN,DEB,POS,PRS,PL,1 ] INS(mõst) > $
^ < v [ V,ACT,V.PTCP ] DEL(ȱl) d a > $
^ < v ȱ l [ V,ACT,V.PTCP ] INS(ȯn) d a > $
^ < v ȱ l d [ V,ACT,V.PTCP ] DEL(a) > $
^ < v ī d s a d ā [ ADJ,PL,DAT ] DEL(z) > $
^ < v ī d s a d ā z [ ADJ,PL,DAT ] INS(ndõdõn) > $
^ < s ȭ i r [ N,PL,IN+ALL ] DEL(a) > $
^ < s ȭ i r a [ N,PL,IN+ALL ] INS(iž) > $
^ < p o l ā k õ z [ N,SG,PRT ] INS(t) > $
^ < a t r ā i t a [ N,SG,INS ] INS(ks) > $
^ < k u o l m t u o i s t õ n [ ADJ,SG,IN+ABL,LGSPEC6 ] DEL(z) > $
^ < k u o l m t u o i s t õ n z [ ADJ,SG,IN+ABL,LGSPEC6 ] INS(dst) > $
^ < k n a š [ ADJ,SG,IN+ALL ] INS(šõ) > $
^ < a d e s ī v [ N,SG,IN+ALL ] INS(õ) > $
^ < t [ V,ACT,FIN,QUOT,POS,PRS,SG,3 ] DEL(ūlda) > $
^ < t ū l d a [ V,ACT,FIN,QUOT,POS,PRS,SG,3 ] INS(uļļi) > $
^ < n ē ļ a t u o i s t õ n [ ADJ,PL,IN+ALL ] DEL(z) > $
^ < n ē ļ a t u o i s t õ n z [ ADJ,PL,IN+ALL ] INS(diž) > $
^ < l e š k n a i [ N,SG,IN+ESS ] INS(zõs) > $
^ < v ī d õ [ ADJ,PL,IN+ABL ] DEL(z) > $
^ < v ī d õ z [ ADJ,PL,IN+ABL ] INS(ndist) > $
^ < a l ī z [ N,SG,IN+ESS ] INS(õs) > $
^ < ī d t u o i s t õ n [ ADJ,SG,IN+ESS,LGSPEC6 ] DEL(z) > $
^ < ī d t u o i s t õ n z [ ADJ,SG,IN+ESS,LGSPEC6 ] INS(ds) > $
^ < s ȭ i r [ N,PL,IN+ESS ] DEL(a) > $
^ < s ȭ i r a [ N,PL,IN+ESS ] INS(is) > $
^ < l ǟ [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,1,LGSPEC5 ] INS(nõ) d õ > $
^ < l ǟ d [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,1,LGSPEC5 ] DEL(õ) > $
^ < k ō d õ k s k i m d õ [ ADJ,SG,DAT ] DEL(z) > $
^ < k ō d õ k s k i m d õ z [ ADJ,SG,DAT ] INS(ndõn) > $
^ < s u k [ N,PL,IN+ALL ] DEL(ā) > $
^ < s u k ā [ N,PL,IN+ALL ] INS(īž) > $
^ < k n a š [ ADJ,PL,NOM ] INS(īd) > $
^ < t u o i s t õ n [ ADJ,SG,IN+ESS,LGSPEC6 ] DEL(z) > $
^ < t u o i s t õ n z [ ADJ,SG,IN+ESS,LGSPEC6 ] INS(ds) > $
^ < k u o l m [ ADJ,SG,IN+ALL ] INS(õnd) õ z > $
^ < k u o l m õ [ ADJ,SG,IN+ALL ] DEL(z) > $
^ < p o l ā k [ N,PL,IN+ABL ] DEL(õz) > $
^ < p o l ā k õ z [ N,PL,IN+ABL ] INS(ist) > $
^ < s e i [ ADJ,SG,IN+ESS ] INS(sõ) s s a d ā z > $
^ < s e i s s a d ā [ ADJ,SG,IN+ESS ] DEL(z) > $
^ < s e i s s a d ā z [ ADJ,SG,IN+ESS ] INS(ndõs) > $
^ < m ǟ d l õ [ V,LGSPEC3 ] INS(m) > $
^ < k u o d [ N,PL,IN+ABL ] INS(īst) > $
^ < k ū l [ V,ACT,FIN,QUOT,POS,PRS,SG,2 ] DEL(õ) > $
^ < k ū l õ [ V,ACT,FIN,QUOT,POS,PRS,SG,2 ] INS(iji) > $
^ < n ǟ [ V,ACT,FIN,IND,POS,PRS,PL,3 ] INS(bõ) d õ > $
^ < n ǟ d [ V,ACT,FIN,IND,POS,PRS,PL,3 ] DEL(õ) > $
^ < n o m i n a t ī v [ N,PL,NOM ] INS(õd) > $
^ < k ō d õ k s m õ [ ADJ,PL,PRT ] DEL(z) > $
^ < k ō d õ k s m õ z [ ADJ,PL,PRT ] INS(ndidi) > $
^ < k ū d k i m d õ [ ADJ,SG,IN+ESS ] DEL(z) > $
^ < k ū d k i m d õ z [ ADJ,SG,IN+ESS ] INS(ndõs) > $
^ < b ō r [ N,PL,PRT ] INS(idi) > $
^ < l ǟ [ V,ACT,FIN,IND,POS,FUT,PRF,PL,1 ] INS(nõ) d õ > $
^ < l ǟ d [ V,ACT,FIN,IND,POS,FUT,PRF,PL,1 ] DEL(õ) > $
^ < s a d ā [ ADJ,SG,IN+ABL,LGSPEC6 ] DEL(z) > $
^ < s a d ā z [ ADJ,SG,IN+ABL,LGSPEC6 ] INS(ndst) > $
^ < s e i s m õ z t u o i s t õ n [ ADJ,PL,INS ] DEL(z) > $
^ < s e i s m õ z t u o i s t õ n z [ ADJ,PL,INS ] INS(dõdõks) > $
^ < a t r ā i t a n a i [ N,SG,DAT ] INS(zõn) > $
^ < ā i n a k ū [ N,PL,DAT ] INS(dõn) > $
^ < a t r ā i t [ N,PL,IN+ALL ] DEL(a) > $
^ < a t r ā i t a [ N,PL,IN+ALL ] INS(iž) > $
^ < k ū [ N,SG,IN+ALL ] INS(zõ) > $
^ < l e š k n a i [ N,PL,IN+ALL ] INS(žiz) > $
^ < k ū d k i m d õ [ ADJ,SG,GEN ] DEL(z) > $
^ < k ū d k i m d õ z [ ADJ,SG,GEN ] INS(nd) > $
^ < k u o l m õ n d p ǟ v a [ N,PL,GEN ] INS(d) > $
^ < l i l l [ ADJ,PL,IN+ABL ] DEL(a) > $
^ < l i l l a [ ADJ,PL,IN+ABL ] INS(ist) > $
^ < k ū d t u o i s t õ n [ ADJ,SG,IN+ABL,LGSPEC6 ] DEL(z) > $
^ < k ū d t u o i s t õ n z [ ADJ,SG,IN+ABL,LGSPEC6 ] INS(dst) > $
^ < ū d ā i g a s t   k ū [ N,SG,DAT ] INS(n) > $
^ < n e i t š k i [ N,SG,GEN ] INS(z) > $
^ < p [ V,ACT,FIN,IND,NEG,PST,PL,2 ] DEL(ānd) a > $
^ < p ā n d a [ V,ACT,FIN,IND,NEG,PST,PL,2 ] INS(ntõ) > $
^ < m ǟ d l [ V,ACT,FIN,IND,POS,PST,SG,2 ] DEL(õ) > $
^ < m ǟ d l õ [ V,ACT,FIN,IND,POS,PST,SG,2 ] INS(izt) > $
^ < l [ V,ACT,FIN,IND,POS,PST,SG,3 ] DEL(ǟdõ) > $
^ < l ǟ d õ [ V,ACT,FIN,IND,POS,PST,SG,3 ] INS(ekš) > $
^ < a n a l ō g [ N,SG,IN+ABL,LGSPEC6 ] INS(st) > $
^ < l ǟ [ V,ACT,FIN,IND,POS,PRS,SG,1 ] DEL(dõ) > $
^ < l ǟ d õ [ V,ACT,FIN,IND,POS,PRS,SG,1 ] INS(b) > $
^ < k ū d õ [ ADJ,PL,GEN ] DEL(z) > $
^ < k ū d õ z [ ADJ,PL,GEN ] INS(ndõd) > $
^ < k ī [ N,SG,IN+ALL ] DEL(ņtš) > $
^ < k ī ņ t š [ N,SG,IN+ALL ] INS(ndõ) > $
^ < p ō r [ N,SG,IN+ESS ] INS(sõ) > $
^ < j e [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,3 ] DEL(l) l õ > $
^ < j e l l [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,3 ] INS(āg) õ > $
^ < j e l l õ [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,3 ] INS(d) > $
^ < k u o l m t u o i s t õ n [ ADJ,PL,IN+ESS ] DEL(z) > $
^ < k u o l m t u o i s t õ n z [ ADJ,PL,IN+ESS ] INS(dis) > $
^ < n ǟ d [ V,LGSPEC2 ] INS(s) õ > $
^ < j e l [ V,ACT,FIN,LGSPEC1,POS,PRS,SG,3 ] DEL(lõ) > $
^ < j e l l õ [ V,ACT,FIN,LGSPEC1,POS,PRS,SG,3 ] INS(āg) > $
^ < k a f f e [ N,SG,IN+ALL ] INS(z) > $
^ < s e p t e m b õ r [ N,SG,IN+ABL ] INS(st) > $
^ < m ä r t [ N,SG,INS ] INS(sõk) s > $
^ < t [ V,ACT,FIN,LGSPEC1,POS,PRS,SG,2 ] DEL(ūlda) > $
^ < t ū l d a [ V,ACT,FIN,LGSPEC1,POS,PRS,SG,2 ] INS(ulgõ) > $
^ < v ī d k i m d õ [ ADJ,SG,IN+ESS,LGSPEC6 ] DEL(z) > $
^ < v ī d k i m d õ z [ ADJ,SG,IN+ESS,LGSPEC6 ] INS(nds) > $
^ < e l a t ī v [ N,SG,IN+ESS,LGSPEC6 ] INS(õs) > $
^ < p [ V,ACT,FIN,COND,POS,PRS,SG,1 ] DEL(ānd) a > $
^ < p ā n d a [ V,ACT,FIN,COND,POS,PRS,SG,1 ] INS(nks) > $
^ < p o l ā k õ [ N,PL,GEN ] DEL(z) > $
^ < p o l ā k õ z [ N,PL,GEN ] INS(d) > $
^ < p [ V,ACT,FIN,IND,POS,FUT,PRF,SG,1 ] DEL(ā) n d a > $
^ < p ā [ V,ACT,FIN,IND,POS,FUT,PRF,SG,1 ] INS(a) n d a > $
^ < p ā n d [ V,ACT,FIN,IND,POS,FUT,PRF,SG,1 ] DEL(a) > $
^ < l ī d [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,3 ] DEL(õ) > $
^ < n ǟ [ V,ACT,FIN,IND,POS,FUT,PRF,PL,1 ] INS(nõ) d õ > $
^ < n ǟ d [ V,ACT,FIN,IND,POS,FUT,PRF,PL,1 ] DEL(õ) > $
^ < a l l i [ N,PL,GEN ] INS(zt) t a s > $
^ < a l l i t a s [ N,PL,GEN ] INS(sõd) > $
^ < m ä r t s [ N,SG,PRT ] INS(õ) > $
^ < e l a t ī v [ N,SG,IN+ESS ] INS(s) > $
^ < n ū o ŗ m ī e [ N,PL,DAT ] DEL(z) > $
^ < n ū o ŗ m ī e z [ N,PL,DAT ] INS(dõn) > $
^ < k ō d s a d ā [ ADJ,SG,IN+ESS,LGSPEC6 ] DEL(z) > $
^ < k ō d s a d ā z [ ADJ,SG,IN+ESS,LGSPEC6 ] INS(nds) > $
^ < v [ V,ACT,FIN,COND,NEG,PRS,SG,3 ] DEL(ȱlda) > $
^ < v ȱ l d a [ V,ACT,FIN,COND,NEG,PRS,SG,3 ] INS(ȯlks) > $
^ < a l l i [ ADJ,PL,INS ] INS(ztõks) > $
^ < v e ļ [ N,SG,IN+ESS ] INS(šõ) > $
^ < p [ V,ACT,FIN,IND,NEG,PRS,SG,1 ] DEL(ānd) a > $
^ < p ā n d a [ V,ACT,FIN,IND,NEG,PRS,SG,1 ] INS(n) > $
^ < n ä d ī ļ [ N,SG,IN+ALL ] INS(õ) > $
^ < n i m s õ n [ N,SG,IN+ALL ] DEL(ā) > $
^ < n i m s õ n ā [ N,SG,IN+ALL ] INS(nõ) > $
^ < n ǟ [ V,ACT,FIN,IND,NEG,FUT,PRF,SG,2 ] INS(n) d õ > $
^ < n ǟ d [ V,ACT,FIN,IND,NEG,FUT,PRF,SG,2 ] DEL(õ) > $
^ < l ä p š [ N,PL,IN+ABL ] INS(īst) > $
^ < n ū o [ ADJ,SG,GEN ] DEL(ŗ) > $
^ < n ū o ŗ [ ADJ,SG,GEN ] INS(r) > $
^ < i z ā [ N,SG,IN+ABL ] INS(st) > $
^ < b l ē ḑ [ N,PL,INS ] INS(õdõks) > $
^ < ī d õ k s k i m d õ [ ADJ,SG,GEN ] DEL(z) > $
^ < ī d õ k s k i m d õ z [ ADJ,SG,GEN ] INS(nd) > $
^ < k u o l m t u o i s t õ n [ ADJ,PL,IN+ABL ] DEL(z) > $
^ < k u o l m t u o i s t õ n z [ ADJ,PL,IN+ABL ] INS(dist) > $
^ < d r ū o š [ ADJ,PL,IN+ESS ] DEL(õ) > $
^ < d r ū o š õ [ ADJ,PL,IN+ESS ] INS(is) > $
^ < a t r ā i t a n a i [ N,SG,IN+ABL ] INS(zõst) > $
^ < k ō d t u o i s t õ n [ ADJ,PL,IN+ALL ] DEL(z) > $
^ < k ō d t u o i s t õ n z [ ADJ,PL,IN+ALL ] INS(diž) > $
^ < k n a š [ ADJ,SG,IN+ABL ] INS(šõst) > $
^ < l ī [ V,ACT,FIN,COND,NEG,PRS,SG,1 ] DEL(dõ) > $
^ < l ī d õ [ V,ACT,FIN,COND,NEG,PRS,SG,1 ] INS(ks) > $
^ < p [ V,ACT,FIN,IND,NEG,PST,PL,3 ] DEL(ānd) a > $
^ < p ā n d a [ V,ACT,FIN,IND,NEG,PST,PL,3 ] INS(ntõ) > $
^ < l [ V,ACT,FIN,DEB,POS,PRS,SG,3 ] DEL(ǟd) õ > $
^ < l ǟ d [ V,ACT,FIN,DEB,POS,PRS,SG,3 ] INS(ēm) õ > $
^ < l ǟ d õ [ V,ACT,FIN,DEB,POS,PRS,SG,3 ] INS(st) > $
^ < p ǟ v a [ N,PL,IN+ABL ] DEL(īe) > $
^ < p ǟ v a ī e [ N,PL,IN+ABL ] INS(ēšti) > $
^ < v ī d t u o i s t õ n [ ADJ,PL,INS ] DEL(z) > $
^ < v ī d t u o i s t õ n z [ ADJ,PL,INS ] INS(dõdõks) > $
^ < n ē ļ a s a d ā [ ADJ,SG,INS ] DEL(z) > $
^ < n ē ļ a s a d ā z [ ADJ,SG,INS ] INS(ndõks) > $
^ < i n e s ī v [ N,SG,IN+ABL ] INS(st) > $
^ < ā m b a z [ N,PL,IN+ALL ] INS(iž) > $
^ < l i l l a [ ADJ,PL,DAT ] INS(dõn) > $
^ < n ū o [ ADJ,SG,IN+ABL ] DEL(ŗ) > $
^ < n ū o ŗ [ ADJ,SG,IN+ABL ] INS(rstõ) > $
^ < m ī e [ N,PL,DAT ] DEL(z) > $
^ < m ī e z [ N,PL,DAT ] INS(dõn) > $
^ < p i ņ [ N,SG,IN+ALL ] INS(ņõ) > $
^ < j ū n i j [ N,SG,INS ] INS(õks) > $
^ < a l [ ADJ,SG,DAT ] DEL(li) > $
^ < a l l i [ ADJ,SG,DAT ] INS(īztõn) > $
^ < n ū o ŗ k ū [ N,SG,IN+ALL ] INS(zõ) > $
^ < p [ V,ACT,FIN,IMP,PRS,POS,SG,2 ] DEL(ānd) a > $
^ < p ō ŗ [ N,SG,IN+ESS ] INS(šõ) > $
^ < v [ V,LGSPEC4 ] DEL(ȱlda) > $
^ < v ȱ l d a [ V,LGSPEC4 ] INS(ȯlmõt) > $
^ < v ī ț s õ n ā [ N,SG,IN+ESS ] INS(s) > $
^ < a n a l ī z [ N,SG,DAT ] INS(õn) > $
^ < p ō ŗ [ N,PL,PRT ] INS(idi) > $
^ < v ī d õ [ ADJ,SG,IN+ABL ] DEL(z) > $
^ < v ī d õ z [ ADJ,SG,IN+ABL ] INS(ndõst) > $
^ < s e p t e m b õ r [ N,SG,PRT ] INS(t) > $
^ < s e i s t u o i s t õ n [ ADJ,PL,IN+ESS ] DEL(z) > $
^ < s e i s t u o i s t õ n z [ ADJ,PL,IN+ESS ] INS(dis) > $
^ < k ū l õ [ V,ACT,FIN,LGSPEC1,POS,PRS,PL,2 ] INS(gõd) > $
^ < s ȭ i r [ N,PL,PRT ] DEL(a) > $
^ < s ȭ i r a [ N,PL,PRT ] INS(idi) > $
^ < l ī [ V,ACT,FIN,DEB,POS,PRS,PL,2 ] DEL(d) õ > $
^ < l ī d [ V,ACT,FIN,DEB,POS,PRS,PL,2 ] INS(m) õ > $
^ < l ī d õ [ V,ACT,FIN,DEB,POS,PRS,PL,2 ] INS(st) > $
^ < s ē m ḑ a [ N,PL,INS ] INS(dõks) > $
^ < ī d t u o i s t õ n [ ADJ,PL,IN+ESS ] DEL(z) > $
^ < ī d t u o i s t õ n z [ ADJ,PL,IN+ESS ] INS(dis) > $
^ < a l ī [ ADJ,PL,IN+ALL ] INS(ži) z > $
^ < b l ē ḑ [ N,SG,DAT ] INS(õn) > $
^ < l ǟ [ V,ACT,FIN,COND,POS,PRS,SG,3 ] DEL(dõ) > $
^ < l ǟ d õ [ V,ACT,FIN,COND,POS,PRS,SG,3 ] INS(ks) > $
^ < n ǟ [ V,ACT,FIN,IND,NEG,PST,PL,2 ] DEL(d) õ > $
^ < n ǟ d [ V,ACT,FIN,IND,NEG,PST,PL,2 ] INS(t) õ > $
^ < ā i n a k ū [ N,SG,PRT ] INS(dõ) > $
^ < k u o l m k i m d õ [ ADJ,PL,INS ] DEL(z) > $
^ < k u o l m k i m d õ z [ ADJ,PL,INS ] INS(ndõdõks) > $
^ < m ǟ d l õ [ V,ACT,FIN,LGSPEC1,POS,PRS,SG,1 ] INS(g) > $
^ < k ū l õ [ V,ACT,FIN,LGSPEC1,NEG,PRS,SG,2 ] INS(g) > $
^ < p ō ŗ [ N,PL,IN+ABL ] INS(ist) > $
^ < k ū l õ [ V,ACT,FIN,IND,POS,PRS,SG,3 ] INS(b) > $
^ < k a l ā m ī e [ N,PL,GEN ] DEL(z) > $
^ < k a l ā m ī e z [ N,PL,GEN ] INS(d) > $
^ < n o m i n a t ī v [ N,PL,IN+ESS ] INS(is) > $
^ < k ū l õ [ V,ACT,FIN,IND,NEG,PRS,PL,2 ] INS(t) > $
^ < p ō ŗ [ N,PL,DAT ] INS(õdõn) > $
^ < k n a š [ ADJ,SG,PRT ] INS(šõ) > $
^ < t i d ā r [ N,SG,IN+ESS,LGSPEC6 ] INS(s) > $
^ < v [ V,ACT,FIN,DEB,POS,PRS,SG,2 ] DEL(ȱlda) > $
^ < v ȱ l d a [ V,ACT,FIN,DEB,POS,PRS,SG,2 ] INS(ȯlmõst) > $
^ < k ī l m a k ū [ N,PL,GEN ] INS(d) > $
^ < n ū o ŗ k a z ā m [ N,SG,IN+ABL ] INS(õst) > $
^ < a b l a t ī v [ N,SG,IN+ESS ] INS(s) > $
^ < t i n t [ N,SG,IN+ESS ] INS(sõ) > $
^ < o u g u s t [ N,SG,IN+ESS ] INS(õs) > $
^ < u m m i t s õ n ā [ N,SG,IN+ESS ] INS(s) > $
^ < k u o l m k i m d õ [ ADJ,SG,IN+ESS ] DEL(z) > $
^ < k u o l m k i m d õ z [ ADJ,SG,IN+ESS ] INS(ndõs) > $
